ticker|headline|date|eventRet|Close
JPM|This just in: The financial sector is having a worse go it this year than energy, with the XLF lower by 13.6% YTD vs. the XLE's 9% decline.|2016-02-03|-0.007305226511030938|50.39
MSFT|"While discussing its 2016 guidance, LinkedIn (LNKD) says it expects its field sales hiring solutions business to see mid-20% growth in 2016, after exiting 2015 at 30% growth. The outlook is said to reflect ""continued pressure in EMEA and APAC given current global economic conditions,"" and single-digit growth for self-serve products. It also doesn't assume ""meaningful contribution"" from LinkedIn's Referrals and new Recruiter products."|2016-02-04|-0.05441301214455996|47.69
MSFT|LinkedIn (LNKD): Q4 EPS of $0.94 beats by $0.16.|2016-02-04|-0.05441301214455996|47.69
MSFT|"Microsoft (NASDAQ:MSFT) says it has struck a licensing deal with GoPro (NASDAQ:GPRO) related to ""certain file storage and other system technologies."" Terms are confidential."|2016-02-05|-0.053355258774793524|46.0
MSFT|Atlantic Equities, BMO, Cowen, JPMorgan, Mizuho, Monness Crespi, Raymond James, RBC, SunTrust, and Susquehanna have downgraded LinkedIn (LNKD) to neutral ratings after the company offered weak Q1/2016 guidance with its Q4 beat, and suggested several factors related to hiring solutions, online ad, and subscription growth were to blame. Shares have crashed to levels last seen in 2012.|2016-02-05|-0.053355258774793524|46.0
FB|On a day the Nasdaq is down 2.4%, Internet stocks are seeing outsized losses after LinkedIn (down 41.3%) issued weak Q1/2016 guidance with its Q4 beat.|2016-02-05|-0.1191379117092014|104.07
MSFT|Andrew Left, head of Citron Research (much better known for its short positions than its long positions), has told CNBC he took a long position in LinkedIn (LNKD +2.7%) on Friday, after shares nosedived due to the professional social networking leader's soft Q1/2016 guidance.|2016-02-08|-0.052867644869070585|45.32
TSLA|Tesla Motors (NASDAQ:TSLA) will partner with utility company Skelleftea Kraft in Sweden to provide free charging for Tesla owners at home, reports Electrek.|2016-02-08|-0.1607014661381928|147.99
TSLA|Credit Suisse backs its favorable view on Tesla Motors (NASDAQ:TSLA) in front of Wednesday's earnings disclosure from the company.|2016-02-08|-0.1607014661381928|147.99
TSLA|Though SolarCity (SCTY) beat Q4 revenue and EPS estimates, the company has reported quarterly installations of 272MW (+54% Y/Y), below guidance of 280MW-300MW.|2016-02-09|-0.11898928359905603|148.25
TSLA|SolarCity (SCTY): Q4 EPS of -$2.37 beats by $0.22.|2016-02-09|-0.11898928359905603|148.25
TSLA|Tesla Motors (NASDAQ:TSLA) announces that it expects to deliver between 80K and 90K Model S and Model X vehicles in 2016.|2016-02-10|0.018193803308029333|143.67
TSLA|Tesla (NASDAQ:TSLA): Q4 EPS of -$0.87 misses by $0.99.|2016-02-10|0.018193803308029333|143.67
AMZN|Whole Foods Market (WFM) reports comparable-store sales fell 1.8% on a constant currency basis in FQ1.|2016-02-10|0.032289420379471245|490.48
AMZN|Whole Foods Market (WFM): FQ1 EPS of $0.46 beats by $0.06.|2016-02-10|0.032289420379471245|490.48
JPM|JPMorgan Chase (NYSE:JPM), down 4.5% today, has turned up 1.9% after hours amid a report that chief Jamie Dimon has bought 500,000 shares.|2016-02-11|0.02721419508989531|46.58
TSLA|SolarCity (SCTY) COO Tanguy Serra has been named the company's new CFO. He replaces Brad Buss, whose pending retirement was announced in November, along with news Serra has been promoted to President.|2016-02-11|0.020225058367828064|150.47
NFLX|FBR Capital takes its price target on Netflix (NASDAQ:NFLX) down to $100 from $125 as it reassesses the risk premium on the stock.|2016-02-12|0.007296305996022379|87.4
TSLA|U.S. residential solar installers SolarCity (SCTY +19.1%) and Sunrun (RUN +18.8%) are delivering massive gains on a good day for markets. The Nasdaq is up 2.2%, the S&P is up 1.7%, and WTI crude is up 5.3% to $30.58/barrel after Iran's oil minister suggested his country would support efforts to stabilize oil prices.|2016-02-17|0.10308633324523231|168.68
JPM|"
Holding its investor day today, JPMorgan said it was going to add another $500M to energy-related loan-loss reserves. This followed a $67M provision in Q4, which at the time brought total oil and gas loss reserves to $815M (vs. a portfolio with book value of $44B)."|2016-02-23|-0.028614820630361693|49.25
TSLA|SolarCity (SCTY +5%), SunPower (SPWR +7%), and Canadian Solar (CSIQ +4.5%) are doing well after First Solar (FSLR +12.9%) beat Q4 estimates (strongly on EPS), slightly lowered its 2016 sales guidance, and reiterated its 2016 EPS guidance.|2016-02-24|0.05421409851777348|179.0
NFLX|Netflix (NFLX -1%) appears to have stepped up its game in denying access to its service to VPN (virtual private network) users.|2016-02-29|0.04054180733675261|93.41
AMZN|Shares of Whole Foods Market (WFM +0.8%) are holding up in early trading, despite the soft outlook issued earlier from key supplier United Natural Foods (UNFI -18.3%).|2016-02-29|0.04326150751906033|552.52
TSLA|Tesla Motors (NASDAQ:TSLA) breaks lower after being in positive territory with a new short stance on the EV automaker from Citron Research just released.|2016-03-01|-0.010040796676242358|186.35
TSLA|Vague market rumors that Elon Musk is looking to take SolarCity (SCTY +18.4%) private have apparently sent the the solar installer/electricity provider's shares flying higher. 6.6M shares have been traded thus far, topping a 3-month daily average of 5.3M.|2016-03-03|0.07704620918090677|195.74
AMZN|Grocery store stocks are ahead of broad market averages. The sector is under for watch for M&A developments, while some macroeconomic factors have also turned more favorable this year.|2016-03-07|-0.030038128658875896|562.8
AMZN|Amazon.com (NASDAQ:AMZN) has wrapped the premiere of its daily live shopping program Style Code Live tonight, streaming from its website (and planned for weeknights at 9 p.m. ET).|2016-03-08|-0.027378853740123166|560.26
AMZN|"
TechCrunch: ""[Amazon] plans to launch a free platform for schools and other educators to upload, manage and share educational materials. Signs indicate that the platform will be based around open educational resources (OER) and will come with a ratings system and interface that will resemble the commercial Amazon.com many of us already know and use."""|2016-03-11|0.02474374688290193|569.61
TSLA|Baird upgrades Tesla Motors (NASDAQ:TSLA) to an Outperform rating after having the EV automaker set at Neutral.|2016-03-14|0.06300147980334159|215.15
AAPL|"Supply chain revisions have bottomed, says Morgan Stanley's Katy Huberty. ""Our Asia tech team led by Jasmine Lu believes supply chain inventory digestion has come to an end."""|2016-03-15|0.03594842617002958|97.76
MSFT|Morgan Stanley is the latest the throw in the towel on LinkedIn (LNKD), downgrading to Hold from Overweight. The price target is cut to $125 from $190 (last night's close was $115.51).|2016-03-16|0.027859662710972177|50.2
ADBE|In addition to beating FQ1 estimates, Adobe (NASDAQ:ADBE) has guided in its earnings presentation (.pdf) for FY16 (ends Nov. '16) revenue of $5.8B and EPS of $2.80, above a consensus of $5.74B and $2.76. FQ2 guidance is for revenue of $1.365B-$1.415B and EPS of $0.64-$0.70 vs. a consensus of $1.39B and $0.65.|2016-03-17|0.07419568259963527|89.96
ADBE|Adobe Systems (NASDAQ:ADBE): FQ1 EPS of $0.66 beats by $0.05.|2016-03-17|0.07419568259963527|89.96
AMZN|There's buzz in the office supply sector after the New York Post reports that Amazon (NASDAQ:AMZN) may make an offer for the corporate business unit of Office Depot (NYSE:ODP). The e-commerce giant is seen using the ODP corporate accounts to jump-start its new office supply business.|2016-03-17|-0.04374596887108917|559.44
TSLA|Argus turns bullish on Tesla Motors (NASDAQ:TSLA) at current levels, tagging shares with a Buy rating after having them set at Neutral.|2016-03-21|0.03494976710630382|238.32
AAPL|"Tech news site Ars Technica reports Apple (AAPL +1.1%) is in ""advanced talks"" to buy U.K.-based Imagination Technologies (OTCPK:IGNMF), whose PowerVR GPU cores are used within Apple's A-series processors. Imagination is up 19.6% in London; its market cap stands at $869M."|2016-03-22|0.0020625360215525967|99.76
TSLA|"""We see significant execution and valuation risk in the premium priced stock,"" says S&P Global Market Intelligence's Efraim Levy, cutting Tesla (TSLA -4.1%) to Sell with $155 price target. While he expect sales and earnings to surge this year, the valuation - the $155 PT is 111x his projected 2016 EPS, and 43x 2017 earnings - presumably reflects that."|2016-03-23|-0.043670240778314495|222.58
GOOG|At its GCP Next 2016 cloud user conference, Google (GOOG, GOOGL) has unveiled a Cloud Speech API that provides voice recognition services for third-party apps.|2016-03-23|-0.009176698875688172|738.06
FB|It's all about messaging apps, says Evercore, and messaging combining with AI will drive a new way of doing business. Best positioned for this with its combined 1.8B users is Facebook (NASDAQ:FB). The team boost the price target to $150 - 33% above Thursday's close.|2016-03-28|0.03174276238849982|113.69
TSLA|Tesla Motors (NASDAQ:TSLA) is still rated at Sell by UBS and slapped with a $140 price target. UBS has slotted the EV automaker at Sell since July of 2015.|2016-03-29|-0.003622721796145756|230.13
TSLA|Tesla Motors (NASDAQ:TSLA) CEO Elon Musk just tweeted that over 198K orders for the Model 3 have been recorded already.|2016-04-01|0.0862913643905181|237.59
TSLA|Tesla Motors (NASDAQ:TSLA) announces it delivered 14,820 vehicles in Q1 to miss the forecast of 16K. A shortage of key parts for the tech-heavy Model X played a factor in the output number.|2016-04-04|0.10793136256673508|246.99
JPM|"""We believe the consumer beat, better-than-feared [investment banking] results, visible cost discipline, and positive fee guidance will allow JPMorgan (JPM +3.3%) to outperform peers today - and offers a positive read-through to both capital markets and regional bank players, while questions on credit trends remain a key challenge for the sector,"" says Wells Fargo's Matthew Burnell."|2016-04-13|0.07381579115706782|54.63
JPM|"""They have a job to do, and we have to conform to it,"" says JPMorgan (NYSE:JPM) CEO Jamie Dimon, commenting on his bank's living will having been rejected by regulators, and sounding like a man who has learned his lesson about complaining over whatever emanates from D.C., no matter how absurd. ""We will do everything possible to fix this issue."""|2016-04-13|0.07381579115706782|54.63
JPM|Q1 net income of $5.52B or $1.35 per share vs. $5.914B and $1.45 one year ago. Revenue of $24.1B down 3% Y/Y. ROTCE of 12% down 200 basis points.|2016-04-13|0.07381579115706782|54.63
JPM|JPMorgan Chase (NYSE:JPM): Q1 EPS of $1.35 beats by $0.09.|2016-04-13|0.07381579115706782|54.63
NFLX|Netflix (NASDAQ:NFLX) announces it brought in 2.23M net subscribers in the U.S. during Q1.|2016-04-18|-0.14772327228679694|108.4
GOOG|The preliminary proxy for Google parent Alphabet (GOOG -1.7%, GOOGL -1.5%) shows a big decline in pay for Chairman Eric Schmidt, and a sizable sum for first-year Google CEO Sundar Pichai.|2016-04-19|-0.008185245209791914|753.93
NFLX|Investors are taking a harder look at Netflix (NASDAQ:NFLX) with some U.S. subscriber growth deceleration expected and coming into a tough Q2 comparison on the global front due to last year's launch in Australia and New Zealand.|2016-04-19|-0.13183677542706085|94.34
TSLA|SolarCity (SCTY +10%) is among the biggest solar gainers on a day the Guggenheim Solar ETF is up 2.6%. A fresh rally in oil prices - WTI crude is up 3.3% to $43.89/barrel - and energy stocks appears to be helping out.|2016-04-20|-0.021852270895033166|249.97
MSFT|Microsoft (NASDAQ:MSFT) is now down 5% after hours, during an earnings call where the company's guiding on the low side of revenue expectations.|2016-04-21|-0.08251823897901178|51.52
MSFT|Microsoft (NASDAQ:MSFT) has slipped 5% after hours after it missed profit expectations slightly and revenue fell 5.5% on a GAAP basis, amid currency headwinds and a continuing weak PC market.|2016-04-21|-0.08251823897901178|51.52
GOOG|Ad price declines pressured Alphabet/Google's (GOOG, GOOGL) Q1 results: Cost per click (CPC) was flat Q/Q but down 9% Y/Y. The company has previously said YouTube video ad growth has depressed CPCs; relatively low smartphone search ad prices have also been an issue. CPCs fell 12% on Google sites and 8% elsewhere.|2016-04-21|-0.04625377484515314|759.14
MSFT|"
A rumor among traders that Microsoft could be looking to acquire LinkedIn (LNKD +2.8%) appears to be helping the beaten-up professional social networking leader rally on a quiet day for tech stocks. Volume is moderate - 2.3M shares vs. a 3-month daily average of 3.9M."|2016-04-21|-0.08251823897901178|51.52
GOOG|Alphabet (GOOG -5.2%, GOOGL -5.5%) is lower today after a Q1 miss driven by ad price declines, and nearly a dozen analysts have come in with price target declines.|2016-04-22|-0.03848878867839767|718.77
GOOG|Tech peace in our time? Microsoft (MSFT -7.3%) and Google (GOOG -4.8%, GOOGL -5.3%) have agreed to drop the regulatory complaints they have against each other, on a global basis.|2016-04-22|-0.03848878867839767|718.77
AAPL|Apple (NASDAQ:AAPL): FQ2 EPS of $1.90 misses by $0.10.|2016-04-26|-0.07522566508375639|97.55
FB|"Provided its board approves (seems likely), Facebook (NASDAQ:FB) plans to ""issue two shares of Class C capital stock as a one-time stock dividend in respect of each outstanding share of our Class A and Class B common stock."" The move, which has the same effect on share prices as a 3:1 split, is meant to guarantee Mark Zuckerberg's long-term control of Facebook (Class C shares will be non-voting). Google, Zillow, and Under Armour have taken similar actions."|2016-04-27|0.06102380384039907|108.89
FB|Facebook (NASDAQ:FB): Q1 EPS of $0.77 beats by $0.15.|2016-04-27|0.06102380384039907|108.89
AMZN|Ahead of Amazon.com's (AMZN -2.2%) results coming after the close on Thursday, Wedbush's Michael Pachter hit up CNBC to predict strong revenue growth and investors who are happy so long as profits are growing.|2016-04-27|-0.03913072843534593|606.57
AMZN|Amazon Web Services had Q1 revenue of $2.57B (+64% Y/Y) and an op. profit of $604M (up from $195M a year ago, and driving Amazon's EPS beat). Sales growth was slightly below Q4's 69%.|2016-04-28|0.07141714721815018|602.0
MSFT|In addition to beating Q1 estimates, LinkedIn (LNKD) is guiding for Q2 revenue of $885M-$890M and EPS of $0.74-$0.77 vs. a consensus of $886.1M and $0.71, and 2016 revenue of $3.65B-$3.7B and EPS of $3.30-$3.40 vs a consensus of $3.67B and $3.19.|2016-04-28|-0.030728331716052493|46.09
MSFT|LinkedIn (LNKD): Q1 EPS of $0.74 beats by $0.14.|2016-04-28|-0.030728331716052493|46.09
AMZN|Amazon (NASDAQ:AMZN): Q1 EPS of $1.07 beats by $0.49.|2016-04-28|0.07141714721815018|602.0
AAPL|Apple's (NASDAQ:AAPL) turning lower, now down 1.6%, on the revelation from Carl Icahn to CNBC that he no longer holds a position in the company.|2016-04-28|-0.10465227957591128|88.65
AMZN|Whole Foods Market (WFM) will open its second 365 store in Lake Oswego, Oregon on July 14.  The new value concept makes its debut in L.A. on May 25.|2016-04-28|0.07141714721815018|602.0
MSFT|Avondale has lifted its price target on LinkedIn (LNKD +2%), noting with some caution that earnings did well, but not because of any dramatic change in business momentum.|2016-05-02|-0.0021443742419762213|46.75
AMZN|Amazon.com (AMZN -1.8%) could exceed $240B in gross merchandise volume in 2016, Goldman Sachs says, driven by third-party sales growth across the board.|2016-05-03|0.017832059528634203|671.32
TSLA|Analysts expect Tesla Motors (NASDAQ:TSLA) to report revenue of $1.59B and EPS of -$0.52 tomorrow after the bell. Other key highlights will be an update on Model 3 reservations and discussion on the ramp up of Model X production. A capital raise from the EV automaker could steal the show if the amount catches investors off-guard.|2016-05-03|-0.07689732019108841|232.32
TSLA|John Hancock Financial is investing $227M in 201MW worth of SolarCity (SCTY -6%) residential, commercial, and industrial solar projects.|2016-05-03|-0.07689732019108841|232.32
AMZN|Whole Foods Market (WFM) reports comparable-store sales fell 3.0% in FQ2.|2016-05-04|-0.03655158423010019|670.9
AMZN|Whole Foods Market (WFM): FQ2 EPS of $0.44 beats by $0.03.|2016-05-04|-0.03655158423010019|670.9
TSLA|Tesla Motors (NASDAQ:TSLA) announces that it still expects to deliver 80K to 90K vehicles this year. The automaker will have some back-half pressure with Q2 deliveries of 17K expected.|2016-05-04|-0.1307766439213942|222.56
TSLA|Tesla (NASDAQ:TSLA): Q1 EPS of -$0.57 beats by $0.01.|2016-05-04|-0.1307766439213942|222.56
TSLA|SolarCity (SCTY) has nosedived in postmarket trading, down 19.6%, after missing on profits in its Q1 and issuing guidance for Q2 well below analyst expectations.|2016-05-09|-0.01299012213040962|208.92
TSLA|In accord with SolarCity's post-earnings tumble in last night's postmarket session, shares of SCTY have fallen 25.5% today and nearing 52-week lows.|2016-05-10|-0.027769707297933488|208.69
AMZN|Amazon.com (NASDAQ:AMZN) is up 2.8% and touching an all-time high, just shy of $700/share, following news that it's launching its own YouTube-esque user video upload service.|2016-05-10|0.05736361824760339|703.07
AAPL|A 2.4% decline in Apple (NASDAQ:AAPL) -- making a fresh 52-week low today -- is being tied to the Nikkei report pointing to a rough year for iPhone suppliers.|2016-05-12|-0.03123563380997707|84.96
AAPL|Shaky hands in Apple (NASDAQ:AAPL) in Q1 may have been selling to The Oracle as Berkshire Hathaway (BRK.A, BRK.B) shows a new 9.8M share stake in company.|2016-05-16|0.03504316893565451|88.29
TSLA|The company launches a roughly-$2B secondary, with $1.4B being offered by Tesla (NASDAQ:TSLA) and the rest being sold by Elon Musk to cover the taxes on his concurrent exercise of more than 5.5M stock options.|2016-05-18|0.033512734184773074|211.17
TSLA|Tesla Motors (NASDAQ:TSLA) is on the move in early trading after Goldman Sachs lifts its rating to Buy from Neutral.|2016-05-18|0.033512734184773074|211.17
GOOG|Google's (GOOG -0.9%, GOOGL -0.9%) CEO of autonomous cars says there's no plans to expand a partnership with Fiat Chrysler (FCAU -3.3%) on building such a car for market.|2016-05-19|0.005087672935149223|700.32
WMT|Wal-Mart (NYSE:WMT) reports U.S. comparable-store sales were 1.0% higher in FQ1. Traffic was up 1.5%. E-commerce contributed 20 bps to the gain in comparable sales.|2016-05-19|0.07538956322100088|62.8
WMT|Wal-Mart (NYSE:WMT): Q1 EPS of $0.98 beats by $0.10.|2016-05-19|0.07538956322100088|62.8
GOOG|Shares in Sohu.com (NASDAQ:SOHU) are up 3.5% in U.S. trading after a Chinese newspaper reported it's in talks to partner with Google (GOOG +1.3%, GOOGL +1%) on searches.|2016-05-20|-0.003228031436733114|709.74
TSLA|SolarCity (SCTY +8.9%), Vivint (VSLR +5.2%), and Sunrun (RUN +4.7%) are all posting big gains on a day the Nasdaq is up just 0.3% and the 0.1%. The Guggenheim Solar ETF is up 1.8%.|2016-05-23|0.01294341034488189|216.22
FB|Facebook (FB +0.2%) is shutting down its FBX ad exchange, which launched in 2012 and (via ad tech partners) delivers Facebook ads based on browsing activity on non-Facebook sites. Criteo (CRTO -2.6%), which has delivered targeted e-commerce ads for its clients via FBX, has sold off on the news.|2016-05-25|0.02993424889408458|117.89
NFLX|Netflix (NASDAQ:NFLX) is up 3.7% premarket, and Time Warner (NYSE:TWX) up 0.9%, after the two were linked as takeover targets in a story about Apple's (NASDAQ:AAPL) content ambitions.|2016-05-26|0.05441189355898102|102.81
AAPL|"In a report stating Apple (NASDAQ:AAPL) is moving to a 3-year iPhone upgrade cycle, Japan's Nikkei reports 2017 iPhones will be able to ""create more complex tactile vibrations on the display because of a tiny, but high-performance motor equipped inside."""|2016-05-31|-0.019457921191181393|93.92
MSFT|"Microsoft's (NASDAQ:MSFT) Windows Holographic software platform, which underpins the company's HoloLens augmented reality (AR) headset, is being opened up to third-party hardware firms, with the goal of creating an ecosystem of ""PCs, displays, accessories, and mixed reality devices."""|2016-06-01|0.003188370263938811|49.16
AMZN|Credit Suisse upgrades Whole Foods Market (WFM) to Outperform from Neutral.|2016-06-01|0.02240934071476952|719.44
TSLA|"Four days after SolarCity (SCTY +8.4%) officially announced a revamp of its solar loan offering, Credit Suisse's Patrick Jobin asserts ""there are genuine advantages to both homeowners and the residential solar development companies"" in a shift from solar leases/power purchase agreements (PPAs) to loans, even if ""ultimate value creation could be half the potential value realized under the leasing model."""|2016-06-06|0.06069094529420194|220.68
AMZN|Shares of Whole Foods Market (WFM) after the grocery store stock was profiled favorably in Barron's over the weekend.|2016-06-06|-0.006181731569188775|726.73
WMT|A profile on Wal-Mart (WMT -0.1%) posted on Quartz adds a little context on just how big the Bentonville company has now become.|2016-06-08|0.0006300127917950871|64.69
TSLA|SolarCity (SCTY) +4.9% premarket after Baird upgrades shares to Outperform from Neutral with a $37 target price on the belief that investors may have overreacted to concerns over regulatory issues, such  as NV Energy's recent decision to cut net metering benefits.|2016-06-09|-0.058552810636392505|229.36
MSFT|"Calling the company well-positioned to take advantage of a number of large recruitment and advertising markets, RBC Capital's Mark Mahaney upgrades LinkedIn (LNKD) to Outperform from Sector Perform. The big drop in the stock price this year (though it has rallied more than 30% from the lows) makes the valuation ""reasonably attractive."""|2016-06-09|-0.011795170856017445|48.02
NFLX|Netflix (NFLX +2.8%) rallies in early trading to make up some ground lost during last week's slow decline.|2016-06-13|-0.03045747323110326|93.85
FB|"""Facebook (NASDAQ:FB) is losing an extensive amount of relevancy,"" Citron's Andrew Left tells CNBC."|2016-06-13|-0.03056987411470935|113.95
MSFT|Microsoft (NASDAQ:MSFT) will fund the deal mostly by issuing debt, with LinkedIn's (LNKD) results to be reported as part of MSFT's Productivity and Business Processes segment. EPS is expected to take a minimal hit in fiscals 2017 and 2018, but the deal should become accretive beginning in fiscal 2019.|2016-06-13|-0.03502652666033035|46.64
MSFT|The all-cash deal for LinkedIn (LNKD) works out to $196 per share.|2016-06-13|-0.03502652666033035|46.64
AMZN|Whole Foods Market (WFM) is lower after Northcoast Research downgrades the stock to a Sell rating from Neutral.|2016-06-15|0.003219767935202955|714.26
GOOG|Analysts at Citigroup are saying there has been some search spending deceleration, per SEM checks (via Notable Calls)|2016-06-17|-0.035270078639283664|691.72
AAPL|"
Earlier reports said Beijing had halted sales of the iPhone 6 and iPhone 6 Plus in that city over patent infringement issues, but CNBC reports Apple (NASDAQ:AAPL) as having immediately appealed that ruling and that all company products are still for sale throughout the country."|2016-06-17|-0.020967115377847345|89.66
TSLA|SolarCity (SCTY +3.4%) is sharply higher even as Barclays downgrades shares to Underweight from Equal Weight with a $20 price target, believing that weaker consumer credit fundamentals and higher interest rates could hurt the company.|2016-06-20|0.007933825437474562|219.7
TSLA|"Elon Musk considers Tesla's (NASDAQ:TSLA) potential deal for SolarCity (SCTY) a ""no brainer"" that would transform TSLA into ""the world's only  vertically integrated energy company offering end-to-end clean energy  products to our customers,"" from solar panels and home storage batteries  to electric vehicles."|2016-06-21|-0.08528158420923193|219.61
TSLA|Solar City (SCTY) +22.3% AH after Tesla (NASDAQ:TSLA) says in a blog post that it has made an offer to acquire the company; TSLA -10% AH.|2016-06-21|-0.08528158420923193|219.61
ADBE|Adobe (NASDAQ:ADBE) -4.1% AH despite beating Q2 earnings estimates, as it forecasts Q3 revenue of $1.42B-$1.47B, largely below the average analyst outlook for $1.47B; Q3 EPS guidance of $0.69-$0.75 is in line with $0.71 consensus.|2016-06-21|-0.014390986163142716|99.72
TSLA|"""A shameful example of corporate governance at its worst,"" says Jim Chanos, commenting on Tesla's (TSLA -10.5%) offer to buy SolarCity (SCTY +3%)."|2016-06-22|-0.10623516614927153|196.66
TSLA|Tesla Motors (NASDAQ:TSLA) CEO Elon Musk is holding a a second conference call this morning to add more details on the SolarCity (SCTY) deal.|2016-06-22|-0.10623516614927153|196.66
TSLA|Formerly one of the more bullish sell-siders on Tesla (NASDAQ:TSLA), Adam Jonas downgrades to Equal Weight from Overweight following Elon Musk's play for SolarCity (SCTY).|2016-06-23|-0.12237337813432436|196.4
GOOG|Facebook (FB -2.6%) is pressing its wireless connectivity ambitions by hiring Kevin Lo -- a co-founder of Google Fiber who served as the project's first manager when it was still a moonshot.|2016-06-24|-0.04195480273983343|675.22
GOOG|In a new setback for computer users, Google (GOOG -0.9%, GOOGL -0.5%) and Viacom (VIA -5.5%, VIAB -5.3%) prevailed in a lawsuit over children's Web privacy, though Viacom will still face one charge tied to the case.|2016-06-27|-0.03064987659890639|668.26
NFLX|"The shock of the Brexit vote has led to a ""compelling buy opportunity"" in Netflix (NFLX +2.4%), says RBC's Mark Mahaney. ""Netflix still offers a highly attractive global customer value proposition, a highly experienced and innovative management team, material profitability potential and an increasingly strong competitive position ... The consumer value proposition behind Netflix becomes even more compelling in challenging economic conditions.”"|2016-06-28|0.03089923587450727|87.97
TSLA|Tesla Motors (NASDAQ:TSLA) is down 2.5% after hours on news from Reuters that U.S. regulators are opening a probe into the use of the Model S automated driving system linked to a fatal crash.|2016-06-30|0.07145022357841357|212.28
NFLX|Netflix (NFLX +5.9%) pushes higher after Canaccord initiates coverage with a Buy rating and $120 price target, citing the stock's 30% decline since December due to sluggish international subscriber guidance for Q2 and the possibility of only modest growth in Q3.|2016-07-01|0.07417319968820224|96.67
FB|Facebook (FB +2.4%) has added a former top Tesla executive to head up manufacturing at a new lab dedicated to researching innovative hardware products.|2016-07-06|0.014695358658953994|116.7
NFLX|Netflix (NASDAQ:NFLX) -2.8% premarket after Jefferies downgrades shares to Underperform from Hold with an $80 price target, cut from $120, citing weaker U.S. subscriber growth and increasing competitive threats.|2016-07-06|-0.01569400088843531|94.6
TSLA|The SEC is investigating Tesla Motors (NASDAQ:TSLA) for potential violations of securities law, according to The Wall Street Journal which quotes an unnamed source.|2016-07-11|0.04021539957781162|224.78
NFLX|"Shares of Netflix (NASDAQ:NFLX) are on watch after Barron's posts an article in which it states it's ""easy to imagine"" a drop of 40% or more as the sizzle with investors wears off."|2016-07-11|0.009717851228296936|94.67
TSLA|Morgan Stanley analyst Adam Jonas is in with his guess on what the Secret Masterplan Part 2 is from Tesla Motors (NASDAQ:TSLA).|2016-07-12|0.026888528294539138|224.65
AMZN|"Amazon (AMZN +0.6%) announced yesterday's second annual Prime Day was its ""biggest day ever."""|2016-07-13|-0.01677281203661085|742.63
JPM|Shares should trade modestly higher today, says JPMorgan (NYSE:JPM) bull David George of Baird. The big jump in FICC revenue was the big driver of the earnings beat, he says, noting the bank clearly benefitted from the Brexit-related volatility.|2016-07-14|0.015620527400387663|57.13
JPM|Consumer & Community Banking revenue of $11.45B up 4% Y/Y; net income of $2.656B up 5%; expenses of $6B down 3%. Credit costs of $1.2B up $499M thanks to a reserve build this year vs. a release one year ago. Average loans up 11% Y/Y, core loans up 23%. Average deposits up10%. Active mobile customers of 25M, up 18%.|2016-07-14|0.015620527400387663|57.13
JPM|JPMorgan Chase (NYSE:JPM): Q2 EPS of $1.55 beats by $0.12.|2016-07-14|0.015620527400387663|57.13
NFLX|Netflix (NASDAQ:NFLX) -15.8% AH despite posting better than expected Q2 earnings, as results show a big miss in subscriber numbers: 160K net adds for the U.S., 1.52M overseas.|2016-07-18|-0.12321855166876527|98.81
MSFT|Microsoft (NASDAQ:MSFT): FQ4 EPS of $0.69 beats by $0.11.|2016-07-19|0.0419265610859787|49.38
NFLX|Analysts are busy sizing up Netflix (NASDAQ:NFLX) after the company's Q2 tally of new subscribers fell short of expectations. Price hike concerns in the U.S. were a larger factor than some expected.|2016-07-19|-0.10287865964452314|85.84
FB|While Facebook (NASDAQ:FB) remains one of the only ways to play the shift of legacy media ad dollars to mobile, a dramatic rise in investor expectations over the past year has set the bar too high, says BTIG's Rich Greenfield, downgrading to Neutral from Buy.|2016-07-22|-0.002304576363094446|121.0
AMZN|Macquarie upgrades Whole Foods Market (WFM) to an Outperform rating from Neutral.|2016-07-25|-0.01190597821227568|739.61
TSLA|Shares of SolarCity (SCTY) are up 2.08% premarket to $27.00 after a weekend report indicates that a finalized merger agreement with Tesla could be only days away.|2016-07-25|0.04067590551439526|230.01
AAPL|Apple (NASDAQ:AAPL) exceeded this quarter's expectations while posting sales down 14.5% Y/Y.|2016-07-26|0.044647218408598754|90.92
AAPL|Apple (NASDAQ:AAPL): FQ3 EPS of $1.42 beats by $0.04.|2016-07-26|0.044647218408598754|90.92
AMZN|Whole Food Market (WFM -0.8%) is lower after Goldman Sachs cuts the stock to a Sell rating from Neutral on its view the ground has shifted for the grocery store operator.|2016-07-26|-0.011015392167566862|735.59
NFLX|Netflix (NASDAQ:NFLX) director Jay Hoag acquired 600K shares over the last week. The shares were accumulated in a range of $85.93 to $87.60.|2016-07-26|0.07027869759559224|91.41
AMZN|Whole Foods Market (WFM) reports comparable-store sales fell 2.6% in FQ3. Comparable-store sales are down 2.4% in FQ4 through June 24.|2016-07-27|0.01767082335245329|736.67
FB|Facebook (NASDAQ:FB): Q2 EPS of $0.97 beats by $0.15.|2016-07-27|0.027576716289315573|123.34
AAPL|Apple's (AAPL +7%) cash on hand was reduced to $231.5B in Q3 vs. $233B in Q2, the first time in seven quarters this figure has decreased.|2016-07-27|0.07154098974990475|96.82
