datetime,headline,ticker,sentiment
3/24/2019 22:28,$VZ Picked by National Football League (NFL) to create 5G services for fans (Verizon Communications)(More at ,VZ,1
3/24/2019 22:21,$VZ Verizons surge Friday on the heaviest volume we've seen in 2 months likely helps this get up to prior highs at¡K ,VZ,1
3/24/2019 10:15,"As Verizon Communications $VZ Share Value Declined, Wright Investors Service Has Lowered Its Holding; Rio Tinto Plc¡K ",VZ,0
3/24/2019 9:14,Verizon Communications $VZ Holder Iowa State Bank Has Lowered Its Holding by $1.10 Million; Americanmidstreampartne¡K ,VZ,0
3/24/2019 3:18,"As Verizon Communications $VZ Market Value Declined, Brighton Jones Has Upped Stake; Texas Permanent School Fund St¡K ",VZ,1
3/22/2019 12:47,Brokerages Expect Verizon Communications Inc. $VZ to Announce $1.17 Earnings Per Share ,VZ,1
3/19/2019 0:30,Verizon Communications Inc. $VZ Expected to Announce Quarterly Sales of $32.29 Billion  #stocks,VZ,1
3/18/2019 11:25,Verizon Communications : Prospectus filed pursuant to Rule 424(b)(2) #VerizonCommunications #Stock #MarketScreener¡K ,VZ,1
3/18/2019 6:14,Verizon Communications $VZ Net Adds And Upgrades Estimates Cut At JPMorgan ,VZ,1
3/18/2019 4:04,Park National Corp Has Raised Its Holding in Verizon Communications INC $VZ by $13.09 Million as Stock Value Declin¡K ,VZ,1
3/16/2019 5:54,Verizon Communications INC $VZ Shareholder Ngam Advisors LP Raised Holding ,VZ,1
3/13/2019 12:59,How much might 5G cost you? Verizon will charge $10 extra per month to subscribers who want it  ,VZ,1
3/13/2019 12:15,Verizon aims to be the first U.S. carrier out of the gate to offer mobile 5G service ,VZ,1
3/13/2019 11:58,$T:Verizon ready to launch 5G tech in Chicago:,VZ,1
3/13/2019 11:02,Verizon will charge $10 extra per month to subscribers who want 5G service |  via @WSJ,VZ,1
3/13/2019 9:15,Verizon will charge an additional $10 a month for subscribers who want to add 5G speeds ,VZ,1
3/13/2019 7:15,Verizon to start 5G mobile service in two U.S. cities from April  ,VZ,1
3/13/2019 4:56,"Verizon will charge $10 extra per month to subscribers who want 5G service, and will begin offering it in Chicago a¡K ",VZ,1
3/13/2019 4:08,"$VZ To start 5G Ultra Wideband network on Apr 11 in Chicago, Minneapolis (Verizon Communications)(More at ",VZ,1
3/13/2019 0:32,Verizon said it was working to fix the texting outage but gave no estimate for when the issue would be repaired. ,VZ,1
3/12/2019 21:00,Verizon says 5G mobile service coming to 30 U.S. cities this year ,VZ,1
3/12/2019 10:23,"Service for Verizon customers on the East Coast appeared to be fully restored by Tuesday morning, after an earlier¡K ",VZ,1
3/12/2019 9:33,Inseego : Verizon Says 5G Mobile Service Coming to 30 U.S. Cities This Year    #Inseego #action¡K ,VZ,1
3/11/2019 11:25,Verizon Communications : Prospectus filed pursuant to Rule 424(b)(2)    #VerizonCommunications #action¡K ,VZ,1
3/10/2019 4:03,Verizon Communications INC $VZ Holder Park National Corp Has Raised Holding ,VZ,1
3/9/2019 13:15,"Verizon Communications Inc. $VZ EVP Sells $77,054.88 in Stock ",VZ,0
3/8/2019 14:58,Verizon Communications Inc. $VERZ34 Is Yet to See Trading Action on Mar 8  ,VZ,1
3/7/2019 4:12,Analysts take a look at Verizon Communications Inc. $VZ having this to say. ,VZ,1
3/5/2019 4:04,Park National Corp Has Raised Its Verizon Communications INC $VZ Holding by $13.09 Million; Share Value Declined  ,VZ,1
3/5/2019 4:04,Park National Corp Has Upped Its Verizon Communications INC $VZ Position by $13.09 Million; Market Valuation Declin¡K ,VZ,1
3/3/2019 22:36,Verizon Communications Inc. $VZ Expected to Post Quarterly Sales of $32.29 Billion   #markets,VZ,1
3/2/2019 4:52,"Lowell C. Mcadam Sells 285,988 Shares of Verizon Communications Inc. $VZ Stock ",VZ,0
3/1/2019 20:14,Verizon Communications Inc. $VZ Expected to Announce Quarterly Sales of $32.29 Billion ,VZ,1
3/1/2019 15:38,"$VZ:Verizon acquires ProtectWise, Inc., expanding network detection ¡K:",VZ,1
3/1/2019 15:37,$VZ - Verizon acquires ProtectWise to enhance network security ,VZ,1
2/28/2019 16:22,"Verizon Communications Inc. $VZ Director Lowell C. Mcadam Sells 285,988 Shares  #stocks",VZ,0
2/28/2019 16:20,"Verizon Communications Inc. $VZ Director Lowell C. Mcadam Sells 285,988 Shares   #markets",VZ,0
2/25/2019 4:00,Verizon Communications Inc. $VZ Expected to Post Earnings of $1.17 Per Share ,VZ,1
2/24/2019 0:18,$VZ:Verizon and Cisco to Extend Software-defined Networking to ¡K:,VZ,1
2/22/2019 14:46,$VZ - Verizon to redeem $206.5M in debt ,VZ,1
2/22/2019 14:17,Verizon Communications : to redeem debt securities February 22  ,VZ,1
2/22/2019 13:29,Brokerages Expect Verizon Communications Inc. $VZ to Announce $1.17 Earnings Per Share  #stocks,VZ,1
2/22/2019 4:36,Verizon Communications INC $VZ Holder Northwestern Mutual Wealth Management Company Decreased Position by $11.96 Mi¡K ,VZ,0
2/21/2019 18:17,"Verizon $VZ climbed for the 8th day of 9, settling +0.7% to $56.15. Note today's spike high... from what is pretty¡K ",VZ,1
2/21/2019 11:43,$VZ - Verizon strategy update: 5G launch to 30 U.S. cities this year ,VZ,1
2/21/2019 11:39,RT @MarketsTicker: Verizon to launch 5G Ulta Wideband Network this year ,VZ,1
2/20/2019 19:57,Traders Sell Shares of Verizon Communications $VZ on Strength $VZ ,VZ,0
2/20/2019 4:29,Verizon Communications INC $VZ Shareholder First Allied Advisory Services INC Trimmed Position by $7.14 Million as¡K ,VZ,0
2/20/2019 4:29,Verizon Communications INC $VZ Holder First Allied Advisory Services INC Has Trimmed Its Stake by $7.14 Million as¡K ,VZ,0
2/19/2019 18:01,Traders Sell Shares of Verizon Communications $VZ on Strength $VZ   #markets,VZ,0
2/19/2019 13:54,Verizon Communications : Prospectus filed pursuant to Rule 424(b)(2)  ,VZ,1
2/16/2019 5:00,How Verizon wants to get customers to help speed up its 5G mobile rollout ,VZ,1
2/14/2019 18:36,Verizon Communications Inc. $VERZ34 Is Yet to See Trading Action on Feb 14 ,VZ,1
2/11/2019 23:36,$VZ $BABA Verizon adds Alibaba Cloud to its Secure Cloud Interconnect Ecosystem ,VZ,1
2/8/2019 23:49,"Verizon Communications Inc. $VZ to Post Q1 2019 Earnings of $1.16 Per Share, William Blair Forecasts ",VZ,1
2/8/2019 23:46,"Verizon Communications Inc. to Post Q1 2019 Earnings of $1.16 Per Share, William Blair Forecasts $VZ ",VZ,1
2/8/2019 8:58,$VZ:Verizon closes on US telecom industry¡¦s first Green Bond to fund ¡K:,VZ,1
2/7/2019 23:37,US officials to investigate San Francisco gas explosion $VZ #VZ #Smallbusiness #Accidentsanddisasters¡K ,VZ,1
2/7/2019 14:25,Verizon Communications : to redeem debt securities February 7  ,VZ,1
2/7/2019 9:56,IBM Retirement Fund Trims Stake in Verizon Communications Inc. (VZ) - Fairfield Current  ,VZ,0
2/6/2019 21:30,How Verizon will spend $1 billion to help the environment ,VZ,1
2/5/2019 22:32,Stocks For You To Swing-Trade: $STX $GRUB $VZ ,VZ,1
2/4/2019 7:53,Verizon Communications Inc. $VZ Expected to Post Quarterly Sales of $32.32 Billion   #markets,VZ,1
2/4/2019 7:53,Verizon Communications Inc. $VZ Expected to Announce Quarterly Sales of $32.32 Billion ,VZ,1
2/3/2019 20:28,"RT @Paul_Sacca: Before you get too emotional over that stirring Verizon Super Bowl commercial, remember this - Verizon throttled fire depar¡K",VZ,0
2/2/2019 23:36,Q1 2019 EPS Estimates for Verizon Communications Inc. $VZ Lowered by KeyCorp ,VZ,0
2/2/2019 7:25,Analysts Expect Verizon Communications Inc. $VZ to Announce $1.18 Earnings Per Share  #stocks,VZ,1
2/2/2019 7:21,Verizon Communications Inc. $VZ Expected to Announce Earnings of $1.18 Per Share ,VZ,1
2/1/2019 9:46,Verizon Communications $VZ Shares Gap Down to $53.28 ,VZ,0
2/1/2019 9:05,ValuEngine Lowers Verizon Communications $VZ to Hold   #markets,VZ,1
2/1/2019 5:19,KeyCorp Analysts Lower Earnings Estimates for Verizon Communications Inc. $VZ ,VZ,0
2/1/2019 5:17,"Verizon Communications Inc. $VZ to Post Q1 2019 Earnings of $1.15 Per Share, KeyCorp Forecasts  #stocks",VZ,1
2/1/2019 4:30,KeyCorp Lowers Verizon Communications Q1 2019 Earnings Estimates to $1.15 EPS (Previously $1.20).  $VZ #VZ,VZ,1
2/1/2019 0:09,Verizon Communications Inc. Expected to Earn Q1 2019 Earnings of $1.21 Per Share $VZ ,VZ,1
1/31/2019 18:18,$VZ refusing to slow down,VZ,1
1/31/2019 6:34,KeyCorp Lowers Verizon Communications Q2 2019 Earnings Estimates to $1.17 EPS (Previously $1.21).  $VZ #VZ,VZ,1
1/31/2019 6:34,SunTrust Banks Lowers Verizon Communications Q2 2019 Earnings Estimates to $1.18 EPS (Previously $1.20).  $VZ #VZ,VZ,1
1/31/2019 5:48,Verizon Communications Inc. $VZ Expected to Post Q1 2019 Earnings of $1.21 Per Share  #stocks,VZ,1
1/30/2019 21:11,Verizon Communications Inc. $VZ Expected to Post Earnings of $1.19 Per Share  #stocks,VZ,1
1/30/2019 14:00,"$VZ expect a gap up tommorrow folks, hold on tight!",VZ,1
1/30/2019 4:41,Verizon Communications $VZ Lowered to Hold at ValuEngine ,VZ,0
1/30/2019 4:40,Verizon Communications $VZ Stock Rating Lowered by ValuEngine ,VZ,0
1/29/2019 17:14,"$VZ fell for a 4th day, settling -3.2% at $53.28. Considering the main market outlook, the 200dma and key price thr¡K ",VZ,0
1/29/2019 16:18,"$VZ $ERIC:Verizon¡¦s Q4 profit takes a hit due to AOL, Yahoo segment:",VZ,1
1/29/2019 9:40,Verizon expects to generate ¡§low single-digit percentage growth¡¨ in 2019 on the revenue front ,VZ,1
1/29/2019 8:29,"Verizon misses fourth-quarter revenue estimate, beats on new subscribers - ",VZ,1
1/29/2019 8:29,Streaming video adoption continues to rise while legacy pay TV continues to shrink.$VZ - lost 46k subs in 4Q18 (l¡K ,VZ,1
1/29/2019 8:00,"Verizon beats profit estimates, to spend more this year on 5G rollout - ",VZ,1
1/29/2019 7:13,"$VZ: Verizon beats by $0.03, reports revs in-line; gives mixed FY19 guidance ",VZ,1
1/29/2019 6:10,"Verizon beats profit estimates, to spend more this year on 5G rollout  ",VZ,1
1/29/2019 5:51,"Verizon sales fall short, a disappointment to investors after the telecom giant's deep cost cuts in the final month¡K ",VZ,1
1/29/2019 5:02,"$VZ - Verizon beats by $0.03, misses on revenue ",VZ,1
1/29/2019 1:27,Verizon Communications $VZ Rating Increased to Buy at Zacks Investment Research ,VZ,1
1/29/2019 0:48,Verizon Communications $VZ Cut to Hold at ValuEngine  #stocks,VZ,0
1/29/2019 0:46,Verizon Communications $VZ Cut to Hold at ValuEngine ,VZ,0
1/28/2019 12:00,"$VZ reports before the open tomorrow, Estimize Consensus +0.02 EPS and +37.76M Revs compared to WS - ",VZ,1
1/26/2019 23:18,Verizon Communications $VZ Scheduled to Post Earnings on Tuesday ,VZ,1
1/26/2019 6:23,"As Verizon Communications INC $VZ Share Price Rose, Eaton Vance Management Decreased Its Holding ",VZ,0
1/25/2019 13:34,RT @YahooFinance: Verizon Media layoff speaks to struggles in media business  by @serwer ,VZ,1
1/24/2019 15:11,Verizon startup Visible is one of several attempts by companies large and small to rethink the wireless carrier mod¡K ,VZ,1
1/24/2019 9:30,Verizon Media layoff speaks to struggles in media business  by @serwer ,VZ,1
1/24/2019 1:36,RT @aus_business: #ICYMI: BuzzFeed to lay off about 15pc of its workforce as Verizon cuts hundreds of jobs from its media division  ,VZ,1
1/23/2019 15:48,Verizon Earnings Preview: Look For The Upward Trend To Continue - ,VZ,1
1/23/2019 15:39,"Verizon to cut 7% of staff in the unit that includes AOL, Yahoo and HuffPost ",VZ,1
1/23/2019 14:03,$VZ:Verizon Media Group to Lay Off 7% of Staff:,VZ,1
1/23/2019 12:45,Verizon Media Group $VZ plans to layoff 7% of workforce. Via @cnbc  ,VZ,1
1/23/2019 12:20,"Source expected cuts at Verizon Media Group to be higher than ""around 7%"" of staff. Source said 10% was kicked around initially. $VZ",VZ,1
1/23/2019 12:20,Verizon To Lay Off 7% of Media Group Staff  ,VZ,1
1/23/2019 12:08,Verizon Media Group plans to cut 7% of its staff: Source ,VZ,1
1/23/2019 12:07,"VERIZON TO LAY OFF 7 PCT OF MEDIA GROUP STAFF - WSJ, CITING SOURCESIs that Yahoo? Difficult to remember who owns what",VZ,1
1/23/2019 12:07,"23 Jan - 02:06:33 PM  [RTRS] (VZ.N) - VERIZON TO LAY OFF 7 PCT OF MEDIA GROUP STAFF - WSJ, CITING SOURCES (""GREATEST ECONOMY EVER"")",VZ,1
1/23/2019 12:04,"VERIZON UNIT PREVIOUSLY KNOWN AS OATH TO FOCUS ON YAHOO-BRANDED SERVICES, VIDEO -- SOURCES$VZ",VZ,1
1/23/2019 12:03,VERIZON'S MEDIA GROUP TO CUT 7% OF STAFF -- SOURCES$VZ,VZ,1
1/22/2019 6:51,"FCG Advisors LLC Buys 1,365 Shares of Verizon Communications Inc. (VZ) - Fairfield Current  ",VZ,1
1/21/2019 23:40,Verizon Communications $VZ Set to Announce Earnings on Tuesday ,VZ,1
1/21/2019 23:37,Verizon Communications $VZ Set to Announce Earnings on Tuesday   #markets,VZ,1
1/21/2019 23:37,Verizon Communications $VZ Set to Announce Earnings on Tuesday  #stocks,VZ,1
1/19/2019 15:00,"Verizon slaps ¡¥spam¡¦ fees on Remind, a free service teachers use to text students ",VZ,1
1/18/2019 19:45,Verizon adding free Apple Music to some phone plans ,VZ,1
1/17/2019 5:02,$VZ - Verizon's Big Bet? That It Doesn't Have To Make Big Bets ,VZ,1
1/16/2019 19:21,Verizon Communications Inc. $VZ Expected to Announce Quarterly Sales of $34.31 Billion ,VZ,1
1/16/2019 2:15,"Verizon deepens ties with Apple, offers free Apple Music to some U.S. customers  via¡K ",VZ,1
1/18/2020 7:20,Visa $V PT Raised to $210.00  #stocks,V,1
1/18/2020 3:11,"$V in +2.45% Uptrend, growing for three consecutive days on January 17, 2020. View odds for this and other indicato¡K ",V,1
1/18/2020 0:04,Oppenheimer Reaffirms Buy Rating for Visa $V ,V,1
1/17/2020 11:26,Weekly Wrap: Visa acquires Plaid and retailers embrace fintech -  #fintech #banking #finance ,V,1
1/17/2020 10:10,"I've got $V from 184.86, back on 12/17. Still scratching my head on this one. That is a massive, massive push higher for that stock.",V,1
1/16/2020 10:41,William Blair Reaffirms Outperform Rating for Visa $V ,V,1
1/15/2020 23:05,Visa $V Reaches New 12-Month High After Analyst Upgrade ,V,1
1/15/2020 7:20,Visa $V PT Lowered to $232.00 at BMO Capital Markets  #stocks,V,0
1/15/2020 6:24,Visa $V Price Target Cut to $232.00 ,V,0
1/15/2020 6:23,Visa $V Price Target Cut to $232.00   #markets,V,0
1/15/2020 4:05,Visa $V PT Raised to $215.00 ,V,1
1/15/2020 4:05,Visa $V Receives Buy Rating from Oppenheimer ,V,1
1/14/2020 20:15,Visa will buy Plaid for $5.3 billion as part of an effort by the card giant to tap into consumers? growing use of f¡K ,V,1
1/14/2020 10:47,CRYPTO SAVVY: Payment Giant Visa Acquires Plaid  ? via   ? ,V,1
1/14/2020 7:26,Visa $V Price Target Raised to at Nomura ,V,1
1/14/2020 6:34,$V Visa  Target Raised by Wedbush $195.33 $195.00 ? $215.00 Outperform,V,1
1/14/2020 4:53,Visa $V PT Raised to $215 at Wedbush ,V,1
1/13/2020 15:06,$V acquires Plaid for $5.3b. Wow,V,1
1/13/2020 4:35,$V PT RAISED TO $233 FROM $204 AT NOMURA/INSTINET,V,1
1/13/2020 4:34,Visa $V PT Raised to $233 at Nomura/Instinet ,V,1
1/11/2020 1:33,Visa $V PT Raised to ,V,1
1/10/2020 6:42,Visa $V PT Raised to at Moffett Nathanson ,V,1
1/8/2020 10:21,Visa $V Reaches New 1-Year High on Analyst Upgrade ,V,1
1/7/2020 17:36,Visa $V PT Raised to $213.00 at Wells Fargo & Co ,V,1
1/7/2020 16:58,Moffett Nathanson Raises Visa $V Price Target to  #stocks,V,1
1/6/2020 6:41,"$V Wells Fargo analyst Donald Fandetti raised his price target for Visa to $213 from $200, while reiterating an Ove¡K ",V,1
1/5/2020 23:13,KeyCorp Raises Visa Q1 2020 Earnings Estimates to $1.44 EPS (Previously $1.43).  $V #V,V,1
1/5/2020 22:58,$V - Visa: Growing Influence Of 'Buy Now Pay Later' Raises Intriguing Long-Term Questions. Get more info on Seeking¡K ,V,1
1/4/2020 23:19,Q2 2020 EPS Estimates for Visa Inc Cut by KeyCorp $V ,V,0
1/3/2020 23:34,Q2 2020 EPS Estimates for Visa Inc $V Cut by Analyst ,V,0
1/3/2020 2:14,"Visa Inc $V CEO Alfred F. Kelly, Jr. Sells 7,000 Shares ",V,0
1/2/2020 9:43,Visa $V Sets New 12-Month High at $190.49 ,V,1
1/2/2020 3:13,"Alfred F. Kelly, Jr. Sells 7,000 Shares of Visa Inc $V Stock ",V,0
12/31/2019 14:52,"Visa Inc $V CEO Sells $1,325,170.00 in Stock  #stocks",V,0
12/31/2019 8:26,"TREND REVERSAL DOWN ALERT: $V Visa, Inc ?? TradeIdeas via  to FREE Trading Room",V,0
12/27/2019 23:37,Visa $V Hits New 12-Month High at $188.74 ,V,1
12/27/2019 23:34,Visa $V Hits New 1-Year High at $188.74 ,V,1
12/26/2019 8:30,Visa $V Reaches New 1-Year High at $188.74 ,V,1
12/22/2019 17:01,UK visa numbers to be raised in science research push ,V,1
12/21/2019 23:25,Visa $V Sets New 12-Month High at $188.17 ,V,1
12/16/2019 10:04,$V the new high today has me raising my stop up a bit on the let it ride position.   Daily showing indecision stick if closes like this,V,1
12/16/2019 7:08,Visa $V Price Target Raised to $220.00 ,V,1
12/16/2019 4:48,Visa Inc $V Short Interest Down 7.1% in November ,V,0
12/9/2019 11:58,Anemic Volume and Fed Induced All-Time Highs - Here's My Watch-List For It $V $TSLA $PTON $SQ + More¡K ,V,1
12/8/2019 18:55,7Qs: How Karen Firestone beats the market with 35 names @CNBC $FB $V $BBRY ,V,1
12/3/2019 15:49,"Insider Selling: Visa Inc $V CEO Sells 7,000 Shares of Stock  #stocks",V,0
12/3/2019 15:49,"Visa Inc $V EVP Sells $2,400,586.68 in Stock  #stocks",V,0
12/1/2019 19:50,"$V #V at top of uptrend channel, could use a breather ideally for another wave higher ",V,1
11/30/2019 12:07,$V : Really like this setup to retest all time highs long as we hold $182.90 trend is bullish for continuation high¡K ,V,1
11/23/2019 3:45,"Insider Selling: Visa Inc $V EVP Sells 3,110 Shares of Stock ",V,0
11/21/2019 15:03,"Visa Inc $V EVP William M. Sheedy Sells 3,110 Shares  #stocks",V,0
11/13/2019 19:18,Visa Inc $V Plans Dividend of $0.30 ,V,1
11/12/2019 22:37,Visa Inc $V Announces $0.30 Dividend ,V,1
11/12/2019 22:02,Visa Inc $V Plans Dividend of $0.30  #stocks,V,1
11/12/2019 2:16,Visa acquires minority stake in Nigeria's Interswitch  #fintech,V,1
11/11/2019 9:50,A #US court recently refused to strike down a policy that allowed spouses of #H1B visa holders to work in the count¡K ,V,0
11/10/2019 20:51,US court refuses to strike down work permits for spouses of H1-B visa workers  ,V,0
11/8/2019 3:13,"16 Upcoming Dividend Increases Including 3 Champions, Visa And Starbucks. Get more updates here:¡K ",V,1
11/7/2019 17:48,$V - Visa: My Long Overdue Dividend Growth Stock Purchase. Read more:  #investing #finance #economy,V,1
11/5/2019 8:17,RT @UnusualActivit3: Visa Inc. $V down by -1.44% at $176.38UNUSUAL ACTIVITY VOLUME 514.19% STRENGTH 442.65% #Stocks #UnusualActivity,V,0
11/4/2019 13:47,$V trying to go out at the low ,V,0
10/30/2019 16:33,"William M. Sheedy Sells 21,164 Shares of Visa Inc $V Stock  #stocks",V,0
10/29/2019 11:03,$V - Why Visa Is A Future Dividend Aristocrat. Read more:  #stocks #investing #economy,V,1
10/29/2019 5:39,KeyCorp Raises Visa Q3 2020 Earnings Estimates to $1.59 EPS (Previously $1.55).  $V #V,V,1
10/29/2019 2:32,Visa $V PT Raised to $239.00 at BMO Capital Markets ,V,1
10/29/2019 2:31,Visa $V Price Target Raised to $205.00 ,V,1
10/28/2019 3:52,Visa $V PT Raised to $239 at BMO Capital ,V,1
10/28/2019 1:06,Visa $V Price Target Raised to $239.00 at BMO Capital Markets ,V,1
10/28/2019 1:05,BMO Capital Markets Raises Visa $V Price Target to $239.00  #stocks,V,1
10/28/2019 0:11,US travel industry to Chinese tourists: What trade war? $V #V #Passportsandvisas #Travel #Lifestyle ,V,0
10/27/2019 3:59,Raymond James Increases Visa $V Price Target to $205.00  #stocks,V,1
10/25/2019 11:10,"Visa ""charges"" higher following solid quarterly results and outlook (V)         $V",V,1
10/25/2019 6:17,Visa reported better-than-expected revenue last night on higher transaction volume ,V,1
10/25/2019 5:41,$V (-0.3% pre) Visa Reports Better-Than-Expected Revenue on Higher Transaction Volume - WSJ,V,1
10/25/2019 5:26,Visa Stock Beats Estimates!Shows ¡§Fundamental Strength¡¨ With Profit and Optimistic Forecast!Did You Profit On Thi¡K ,V,1
10/25/2019 4:31,Visa $V PT Raised to $205 at Raymond James ,V,1
10/25/2019 0:10,An Altman-Z score of 7.32 indicates that $V is not in any danger for bankruptcy at the moment.¡K ,V,0
10/24/2019 22:57,"$V Reports Q4 $1.47 v $1.43e, Rev $6.10B v $6.08Be; raises dividend by 20% to $0.30 from $0.25 (indicated yield 0.6¡K ",V,1
10/24/2019 19:44,Visa earnings a non-event. Flat like a pancake: ?? $V ,V,0
10/24/2019 15:26,Visa profit beats estimates on higher customer spending  ,V,1
10/24/2019 15:20,"$V: Visa beats by $0.04, reports revs in-line; guides FY20 in-line; raises dividend 20% ",V,1
10/24/2019 14:40,"Visa 4Q profits up 6%, helped by more spending on network $V #V #Earningsreports #Earnings #Financialperformance ",V,1
10/24/2019 13:45,Visa Trades Higher After Q4 Earnings Beat $V ,V,1
10/24/2019 13:42,Visa profit beats estimates on higher customer spending #economy #MarketScreener  ,V,1
10/24/2019 13:35,After-Hours Session: Visa Trades Higher After Q4 Earnings Beat  ,V,1
10/24/2019 13:31,$V beats the Estimize EPS Consensus by 1c and the Estimize Revenue Consensus by $16.77M. Reports FQ4 earnings of $1¡K ,V,1
10/24/2019 13:28,Visa fourth-quarter profit rises 6% on higher fees - ,V,1
10/24/2019 13:25,Visa fourth-quarter profit rises 6% on higher fees  ,V,1
10/24/2019 13:20,"Visa $V saw EPS of $1.47adj vs 1.43est. Rev' $6.14bn vs 6.08est. Dividend increased 20%. Broadly good, as the US/gl¡K ",V,1
10/24/2019 13:16,"$V - Visa EPS beats by $0.04, beats on revenue ",V,1
10/24/2019 12:49,"RT @JustinPulitzer: $V Higher, Lower or Flat on Earnings Today after the close? #SentimentGauge",V,0
10/24/2019 7:47,"$V Higher, Lower or Flat on Earnings Today after the close? #SentimentGauge",V,0
10/22/2019 12:29,Adding some $V calls... beat up today... never stays down too long,V,0
10/21/2019 10:07,"Facebook, Visa among the stocks with high ESG  improvement marks ¡X enough to outrun the S&P 500?¡K ",V,1
10/11/2019 13:53,"Visa, Mastercard, others announce they will drop out of Facebook's Libra digital currency project $V #V #Technology ",V,0
10/9/2019 2:13,RT @SquawkBoxEurope: Today's headlines:- Stocks in Asia mixed amid US-China trade uncertainty- US puts visa restrictions on Chinese offic¡K,V,0
10/8/2019 19:30,WATCH: U.S. stocks ended down sharply as visa restrictions imposed on Chinese officials overshadowed the Fed chairm¡K ,V,0
10/8/2019 19:15,U.S. stocks ended down sharply as visa restrictions imposed on Chinese officials overshadowed the Fed chairman¡¦s op¡K ,V,0
10/8/2019 16:45,U.S. visa move against China casts pall over talks to end trade war  ,V,0
10/8/2019 13:30,S&P 500 closes at its low of the day after Trump administration's China visa restrictions move triggers late sell-o¡K ,V,0
10/8/2019 12:19,"Gold spikes higher as US impose visa bans on Chinese linked to Xinjiang abuses, but backs off ",V,1
9/27/2019 16:30,"From stringent federal oversight to a ¡§toxic work culture,¡¨ the former BNY Mellon and Visa CEO has his work cut out¡K ",V,0
9/18/2019 19:34,"$V held it down on the uptrend today. If they really want to move the $DJIA and $SPX, $V must be a mover. Could be¡K ",V,0
9/18/2019 15:31,Iran may miss UN summit if US fails to issue visa to president ,V,0
9/14/2019 22:41,Q1 2020 EPS Estimates for Visa Inc Raised by Analyst $V ,V,1
9/13/2019 3:47,Jefferies Financial Group Raises Visa Q1 2020 Earnings Estimates to $1.51 EPS (Previously $1.49).  $V #V,V,1
9/12/2019 18:13,Visa $V Downgraded to Hold at ValuEngine ,V,0
9/11/2019 21:23,Visa $V Downgraded by ValuEngine  #stocks,V,0
9/11/2019 21:20,Visa $V Downgraded to ¡§Hold¡¨ at ValuEngine ,V,0
9/11/2019 0:39,Citigroup Increases Visa $V Price Target to $206.00 ,V,1
9/7/2019 7:25,Richard Carapaz misses Tour of Britain after failing to receive visa in time ,V,0
9/5/2019 12:36,$V Education for followers. A new 52 week high means I raise my stop on the let it ride shares.  21ma back above 50¡K ,V,1
9/2/2019 22:26,The industry average Profit Margin is 3.29%. $V outperforms 99% of its industry peers.  ,V,1
8/23/2019 14:44,"Visa Inc $V Insider Sells $4,537,738.14 in Stock   #markets",V,0
8/23/2019 14:43,"Visa Inc $V Insider Sells $4,537,738.14 in Stock  #stocks",V,0
8/20/2019 12:13,"Govt to change e-tourist visa fee: higher in peak season, less at lean period",V,1
8/20/2019 4:17,Visa Doubles Down on Fintech | The Motley Fool  #fintech,V,0
8/20/2019 0:53,"India's e-tourist visa fee based on tourist footfall; higher in peak season, less during lean period #ETIndustryNews ",V,1
8/14/2019 10:30,Recent Research Analysts¡¦ Ratings Updates for Visa $V  #stocks,V,1
8/13/2019 4:52,Visa Inc $V Announces $0.25 Quarterly Dividend ,V,1
8/13/2019 4:51,Visa Inc $V To Go Ex-Dividend on August 15th ,V,1
8/8/2019 8:57,You could imagine organizing it the other way ¡X?automatic visa for dropping a dime on your boss. Idk.,V,0
8/8/2019 0:57,$PYPL $SQ $V - Visa latest to weigh in on gun purchases ,V,1
8/7/2019 17:46,"Insider Buying: Visa Inc $V Director Buys 1,000 Shares of Stock  #stocks",V,1
8/7/2019 12:00,"Visa CEO: Unlike PayPal and Square, we won't block gun purchases unless it becomes illegal ",V,1
8/5/2019 14:13,Visa $V PT Raised to $187.00 at UBS Group ,V,1
8/5/2019 11:30,"Visa Inc, $V, is down 5.1% - ",V,0
8/1/2019 7:55,Visa $V PT Raised to $187.00  #markets,V,1
8/1/2019 7:55,Visa $V PT Raised to $187.00  #stocks,V,1
8/1/2019 1:55,"Visa Inc $V Director Sells $639,555.00 in Stock ",V,0
7/31/2019 1:24,Visa $V ¡V Analysts¡¦ Recent Ratings Updates  #stocks,V,1
7/30/2019 11:14,did checks on #music #wallets $AAPL #earnings in services look solid better than expected $SPOT $V all other #earnings prove that,V,1
7/29/2019 20:26,"Lloyd Carney Sells 3,500 Shares of Visa Inc $V Stock  #stocks",V,0
7/29/2019 20:25,"Lloyd Carney Sells 3,500 Shares of Visa Inc $V Stock ",V,0
7/28/2019 18:45,"Russia is planning to relax its visa rules, but the U.S. could miss out  ",V,0
7/28/2019 3:55,Visa $V PT Raised to $193.00 ,V,1
7/28/2019 0:05,Visa¡¦s $V Buy Rating Reiterated at Goldman Sachs Group ,V,1
7/27/2019 9:15,SunTrust Banks Raises Visa $V Price Target to $205.00 ,V,1
7/27/2019 9:15,Guggenheim Raises Visa $V Price Target to $190.00   #markets,V,1
7/27/2019 1:49,FY2019 EPS Estimates for Visa Inc $V Cut by Analyst ,V,0
7/27/2019 1:49,FY2019 EPS Estimates for Visa Inc Cut by Jefferies Financial Group $V ,V,0
