"Item","POS","Aff_Score","Neg_Score"
"shorts from","",-1.61466666666667,-1.58733333333333
"shorts get","",2.23593023255814,2.33442222222222
"shorts have","",0.413676470588235,0.581142857142857
"shorts here","",-0.325333333333333,-0.196869565217391
"shorts","NN",0.0181617672750972,0.634906666666666
"shorts num","",-0.9335,-0.9335
"shorts on","",-2.47346153846154,-2.42506329113924
"shorts run","",1.941,1.941
"shorts should","",0.339368421052632,0.4471
"shorts still","",0.546,0.581142857142857
"shorts tkr","",-1.9779375,-2.064
"shorts to","",-0.00137142857142857,0.192048780487805
"shorts try","",1.2328125,1.44122222222222
"shorts will","",1.75278947368421,1.82267532467532
"shortterm","JJ",-0.833,-0.73776
"shorty","NN",0.67925,0.565
"shot","NN",0.506940476190476,0.364190476190476
"shot to","",0.704545454545454,0.740909090909091
"should all","",-0.228333333333333,-0.214666666666666
"should attract","",-1.35323076923077,-1.32861538461538
"should b","",0.206571428571429,0.294086956521739
"should be","",0.260802395209581,-0.48735
"should bounce","",0.849315789473684,0.884921052631579
"should bring","",0.197181818181818,0.291272727272727
"should close","",0.401379310344828,0.435310344827586
"should continue","",-0.141568965517241,-0.111672413793103
"should drop","",-3.0798,-3.1671
"should end","",-0.664545454545455,-0.646363636363637
"should fall","",-2.46555555555556,-2.51144444444445
"should find","",-0.196875,-0.184375
"should follow","",-0.251379310344828,-0.238965517241379
"should get","",0.564413793103449,0.623818181818182
"should give","",0.78,0.815533333333334
"should go","",0.720052083333334,0.71346875
"should happen","",-0.231428571428572,-0.22
"should help","",0.611454545454546,0.646
"should hit","",-0.277875,-0.262875
"should hold","",1.404,1.50242222222222
"should I","",-0.228333333333333,-0.201666666666666
"should just","",0.266538461538462,0.301230769230769
"should","MD",0.188138925294889,0.2745
"should move","",0.894,0.952285714285714
"should of","",-0.468,-0.3968
"should offer","",-1.25657142857143,-1.23371428571428
"should pop","",2.9,3
"should provide","",-0.124384615384615,-0.113615384615385
"should push","",0.809444444444444,0.877472222222222
"should rally","",1.04813333333333,1.27125
"should rise","",2.016,2.056
"should run","",2.56938461538461,2.6434358974359
"should see","",1.25864615384615,1.30036923076923
"should send","",-0.231428571428572,-0.22
"should set","",1.6226,1.6606
"should start","",0.735142857142857,0.770571428571429
"should take","",-0.527871794871795,-0.485589743589744
"should trade","",1.12016666666667,1.33992857142857
"should we","",-0.152625,-0.1629375
"should you","",-0.187272727272727,-0.289454545454546
"shoulda","NN",0.160727272727273,0.177727272727273
"shoulder and","",-1.10223076923077,-1.14685714285714
"shoulder form","",-2.3595737704918,-2.23396774193548
"shoulder formation","",-1.34136363636364,-1.31713636363636
"shoulder in","",-1.48032,-1.59080769230769
"shoulder","NN",-1.18616058394161,-0.3508
"shoulder of","",-1.42338461538461,-1.39815384615385
"shoulder on","",-1.19263157894737,-1.16426315789474
"shoulder top","",-4.78591666666667,-4.74833333333333
"shout","NN",1.15235714285714,1.17278571428571
"shout","VB",-0.257666666666666,-0.227294117647059
"show a","",-0.131771929824561,-0.116008733624454
"show break","",-0.279,-0.265333333333333
"show distribution","",-5.42659090909091,-5.38745454545455
"show fibonaccus","",0.466266666666667,0.500933333333333
"show for","",-0.09075,-0.20125
"show good","",4.27,4.333
"show great","",3.016,3.056
"show here","",1.04278571428571,1.1788
"show its","",-0.388235294117647,-0.373764705882353
"show more","",-0.12236,-0.174153846153846
"show negative","",-3.663625,-3.628625
"show","NN",0.252328467153285,0.375666666666667
"show no","",-1.557,-1.557
"show num","",-0.281528089887641,-0.246857142857143
"show on","",1.49261538461538,1.2555
"show possible","",-0.30695,-0.29295
"show price","",-1.0528,-1.03146666666667
"show resistance","",-0.365818181818182,-0.512083333333334
"show sign","",-0.504411764705882,-0.487941176470588
"show strength","",4.839,3.83169512195122
"show support","",1.03661538461538,1.12061538461538
"show this","",-0.592620689655173,-0.521733333333333
"show today","",0.746176470588235,0.780882352941176
"show","VB",-0.0771780752977045,0.00736263736263736
"show weakness","",-2.11785714285714,-2.08857142857143
"show why","",-0.150208333333334,-0.13825
"showing","NN",-0.0561538461538461,-0.075625
"shr","NN",1.99075438596491,2.05863157894737
"shrink","VB",-1.73936842105263,-1.97733333333333
"shrt","NN",-0.796782608695652,-0.651749999999999
"shrug","VB",-0.123333333333333,-0.117222222222222
"shut","VB",0.0833333333333334,0
"shuttle","NN",-0.687866666666667,-1.31727272727273
"shy","JJ",2.656,1.58968421052632
"shy of","",2.222,2.263
"si","FW",0.038,0.147692307692308
"si","NN",-0.464380952380952,-0.456
"sick","JJ",-0.405219512195122,-0.39422619047619
"side as","",-0.429333333333333,-0.429333333333333
"side effect","",0.678125,0.938666666666667
"side for","",-0.919090909090908,-0.896727272727272
"side","JJ",0.327047619047619,0.455727272727273
"side","NN",-0.138605663990136,-0.238
"side on","",-0.156285714285714,-0.256666666666666
"side push","",2.563,2.604
"side tkr","",-0.340125,-0.325125
"side to","",-0.8425,-0.989153846153845
"sideline","NN",0.102,0.161145833333333
"sideways action","",0.784615384615385,0.820358974358975
"sideways channel","",-0.501428571428572,-0.484285714285715
"sideways consolidation","",1.877375,1.91666666666667
"sideways for","",1.47616666666667,1.51488888888889
"sideways","JJ",0.0781578947368421,0.0955263157894736
"sideways","RB",0.0915071770334929,0.110189573459716
"sideways to","",-0.508,-0.4916
"sierra","NN",2.582,2.748
"sig","NN",-1.09903896103896,-1.02118987341772
"sigh","NN",0.4947,0.3026
"sight","NN",-0.0464142857142857,-0.923823529411764
"sigma channel","",-0.344727272727273,-0.329818181818182
"sigma","NN",-0.157428571428572,-0.151142857142857
"sign","NN",-0.139969558543953,-2.72114081255944
"sign of","",-0.386854731922654,-1.0674
"sign point","",-1.05942857142857,-1.03657142857143
"sign that","",-1.12527272727273,-0.918260869565218
"sign to","",-0.0816000000000001,-0.371
"sign up","",1.3153125,1.43623529411765
"sign","VB",0.679454545454546,0.748177777777777
"signal-below","NN",-2.779,-2.76188888888889
"signal-new","NN",0.225642857142857,0.239785714285714
"signal-new tkr","",2.05818181818182,2.09545454545455
"signal-NUM","JJ",2.656,2.678
"signal-NUM new","",3.959,4
"signal-NUM","NN",-0.159384615384615,-0.153461538461538
"signal a","",-0.573134328358209,-0.519264705882353
"signal be","",-1.15729268292683,-1.0950243902439
"signal confirm","",-1.06986666666667,-1.04853333333333
"signal for","",-0.67908407765973,-0.563320754716981
"signal from","",1.00258620689655,1.07155172413793
"signal have","",-0.822,-0.822
"signal in","",-0.757400000000001,-0.7112
"signal more","",-0.8425,-0.822
"signal","NN",-0.371352352879777,-0.13475
"signal num","",-0.688615384615385,-0.669692307692308
"signal risk","",-3.015,-3.13333333333333
"signal that","",-0.8425,-0.578375
"signal to","",-0.743272727272727,-0.764514285714286
"signal today","",-0.717176470588236,-0.644571428571428
"signal","VB",-0.406082706766917,-0.386861313868613
"signaling","NN",-0.8745,-0.8635
"signalling","NN",-0.0477692307692308,-0.0426923076923077
"signature","NN",1.21629411764706,1.28
"significance","NN",-0.222,-0.1653125
"significant","JJ",-0.304769545425476,-0.265739130434783
"significant market","",-3.76727272727273,-2.9325
"significant resistance","",-1.10223076923077,-0.767200000000001
"significant support","",-1.50372727272727,-1.47763636363636
"significantly","RB",-0.00762434634756664,-0.0288888888888889
"signify","VB",-0.223090909090909,-0.217090909090909
"silence","NN",-0.149916666666667,-0.123083333333333
"silent","JJ",0.655375,0.293176470588235
"silly","JJ",0.33516,0.479285714285714
"silly","RB",0.379923076923077,0.398538461538461
"silver and","",-0.5963125,-0.578375
"silver be","",-0.182666666666667,-0.154666666666667
"silver break","",1.3153125,1.3528125
"silver chart","",-0.4024,-0.3864
"silver continue","",0.794117647058824,0.830294117647059
"silver etf","",0.591185185185185,0.625259259259259
"silver have","",0.155454545454545,0.188181818181818
"silver","JJ",0.090235294117647,-0.00282352941176471
"silver look","",0.931333333333334,0.968
"silver miner","",1.2595,1.34841666666667
"silver","NN",-0.0481024930747923,-0.0405509641873279
"silver stock","",2.315,2.356
"silver tkr","",-0.129846153846154,-0.117230769230769
"sim","NN",0.0744,0.0744
"similar","JJ",-0.108946996466431,-0.100573426573427
"similar to","",-0.193333333333333,-0.185958041958042
"similarity","NN",-1.11328,-0.952518518518518
"simple","JJ",-0.121,-0.126623376623377
"simple math","",0.704545454545454,0.862583333333334
"simple","NN",-0.204923076923077,-0.198153846153846
"simply a","",0.158333333333333,0.296666666666667
"simply","RB",0.13171052631579,0.1880625
"sin","NN",-0.204923076923077,-0.279076923076923
"since beginning","",-0.365818181818182,-0.351272727272728
"since bounce","",3.315,3.356
"since break","",3.88148367952522,2.5913590504451
"since buy","",2.9,2.941
"since clear","",3.73589247311828,3.77503225806452
"since December","",0.546,0.581142857142857
"since entry","",0.688888888888889,0.8469
"since feb","",-0.1055,-0.250333333333333
"since gap","",-1.00885714285714,-0.987380952380953
"since I","",0.651310344827587,0.668032786885246
"since","IN",0.512732461207551,-0.0860727272727272
"since ipo","",1.128,1.25914285714286
"since January","",0.825,1.07992857142857
"since march","",-0.17125,-0.204909090909091
"since may","",-0.4272,-0.341923076923077
"since mid","",-0.405176470588235,-0.271526315789474
"since Monday","",3.173,3.263
"since November","",-0.339,-0.321857142857143
"since we","",-0.3896,-0.431444444444444
"since yesterday","",-0.419047619047619,-0.368
"since you","",0.455230769230769,0.581142857142857
"sing","VB",1.919,1.2656
"singapore","NN",0.720909090909091,0.855454545454545
"single digit","",-1.82162790697674,-1.88677272727273
"single","JJ",-0.523899082568808,0.0770833333333333
"single share","",2.443,2.657
"sink","NN",-1.0405,-1.16253846153846
"sink","VB",-1.0625625,-0.717333333333333
"sir","NN",0.0869347826086957,0.11084
"sir","VB",-0.02025,-0.01475
"sirus","NN",-0.179307692307692,-0.254793103448276
"sister","NN",-1.03885714285714,-0.876799999999999
"sit at","",-0.0707142857142857,-0.0540265486725665
"sit back","",1.31652,1.51264285714286
"sit just","",0.53746875,0.5720625
"sit on","",-0.17993119266055,-0.165472727272727
"sit right","",0.8146875,0.8490625
"sit","VB",0.0966083916083917,1.01405
"site have","",-1.191875,-1.166875
"site","NN",-0.0309642857142858,-0.197818181818182
"situation","NN",-0.436932432432433,-0.428153846153846
"size","NN",0.385065655590916,0.356078431372549
"size of","",-0.385,-0.322
"size","VB",0.0792,0.165142857142857
"sj","NN",0.182,0.3204
"skeptical","JJ",-0.985565217391305,-0.913565217391305
"skew","VB",-0.833,-0.822
"ski jump","",3.637,3.678
"ski","NN",1.55389189189189,0.7701
"skill","NN",0.0744,0.0744
"skin","NN",-0.0477692307692308,0.1324375
"skip","VB",0.107823529411765,-0.0131111111111111
"sky","NN",2.58205128205128,2.193
"skyrocket","VB",2.622,2.744625
"sl =","",-2.06175,-2.031
"sl","NN",-0.933328571428571,-0.932765957446809
"slam","NN",-0.183666666666666,-0.281625
"slam","VB",-1.00972972972973,-0.953076923076922
"slant","VB",-0.189,-0.181666666666666
"slap","NN",-0.32436,-0.25848
"slap","VB",-0.415769230769231,-0.296153846153846
"slash","VB",-1.2425,-1.13764705882353
"slaughter","NN",-0.450416666666667,-0.348846153846154
"slaughter","VB",-0.642694444444444,-0.639861111111111
"sle","NN",1.22283333333333,1.47033333333333
"sleep","NN",0.665096774193549,0.895484848484849
"sleep","VB",0.425057142857143,1.39966666666667
"slice","VB",-1.62133333333333,-1.538
"slide down","",-4.550625,-3.7314705882353
"slide","NN",-2.0101052631579,-1.78250847457627
"slide","VB",-1.52161333333333,-1.48176
"slight","JJ",0.278192052980133,0.325476821192053
"slight pull","",2.04134615384616,2.17596153846154
"slight pullback","",1.67058823529412,1.70823529411765
"slightly over","",2.403,2.443
"slightly","RB",0.0592880196467657,0.0755064935064935
"slim","JJ",-0.3716,-0.411833333333333
"sling","NN",0.8271,0.9504
"slip","VB",-2.67552631578947,-2.438925
"slope","NN",-0.355734939759036,-0.383166666666666
"slope of","",-2.29725,-2.26725
"slope up","",2.016,2.056
"slope","VB",-0.52125,-0.512083333333334
"sloping","NN",-1.36424242424242,-1.35090909090909
"sloppy","JJ",-0.0151282051282051,-0.0266666666666666
"slot","NN",0.665777777777778,0.836444444444444
"slow","JJ",0.257744394618834,0.237692307692308
"slow","VB",-0.796316455696202,-0.668831325301205
"slowdown","NN",-1.15942857142857,-0.822
"slower","JJ",-0.0565,-0.01475
"slowly climb","",2.016,2.056
"slowly move","",0.830769230769231,0.974769230769231
"slowly","RB",0.302587213462811,0.272912408759124
"sluggish","JJ",-0.272666666666666,-0.265333333333333
"sm","NN",-0.9443,-0.976
"sma 's","",-0.259333333333333,-0.245666666666666
"sma at","",-1.40007142857143,-1.3374
"sma be","",-0.67392,-0.61536
"sma have","",-1.09491666666667,-1.07158333333333
"sma","NN",-0.254846325167038,-0.254746666666666
"sma on","",-0.305806451612903,-0.29258064516129
"sma support","",-0.140454545454546,-0.265333333333333
"sma to","",-0.9535,-0.9335
"smack down","",-3.5948275862069,-3.60344827586207
"smack","VB",-1.21293548387097,-1.22090322580645
"small-cap","JJ",2.241,2.356
"small amount","",0.727111111111111,0.836444444444444
"small bounce","",-1.362,-1.31190476190476
"small channel","",-0.168307692307692,-0.156
"small consolidation","",1.9,1.941
"small dip","",2.222,2.443
"small flag","",2.637,2.678
"small gap","",0.222972972972973,0.290421052631579
"small h","",-1.85884615384615,-1.83046153846154
"small","JJ",0.0696373020122547,0.327757575757576
"small long","",3.016,3.111
"small loss","",-0.641777777777777,-0.623555555555555
"small num","",1.145625,1.3528125
"small position","",1.20698901098901,1.28080434782609
"small profit","",-0.289285714285714,-0.275
"small pull","",2.016,2.056
"small pullback","",1.375,1.43912727272727
"small tkr","",-0.1545,-0.289454545454546
"smallcap","NN",-0.1488,-0.1422
"smaller","JJ",-0.274402777777777,-0.243097222222222
"smallest","JJ",0.379923076923077,0.398538461538461
"smaNUM =","",-2.2545,-2.2245
"smaNUM as","",-1.31647916666667,-1.2923125
"smaNUM","NN",-0.379600796875729,-0.550719101123596
"smart","JJ",-0.135918367346939,-0.2276
"smart money","",-0.507117647058824,-0.546458823529412
"smart to","",0.835714285714286,1.2656
"smart trader","",-0.847555555555555,-0.829777777777777
"smarter","RB",0.724533333333334,0.899117647058824
"smartphone market","",2.403,2.526
"smartphone","NN",0.401072727272727,0.440785714285715
"smash","VB",-0.154434782608696,-0.146782608695652
"smb","NN",-0.325111111111111,-0.316555555555556
"smell like","",-1.05831818181818,-0.985739130434783
"smell","NN",-0.6835,-0.852444444444444
"smell","VB",-0.429108910891089,-0.410376237623763
"smile","NN",1.7115,1.85277272727273
"smile on","",2.016,2.056
"smile","VB",1.63616129032258,1.8196875
"smith","NN",0.05325,-0.0805
"sml","NN",-0.107122516357773,-0.0709333333333334
"smoke and","",-1.57533333333333,-1.37266666666667
"smoke","NN",-0.0793157894736841,-0.0624
"smoke","VB",-0.391083333333333,-0.4191875
"smoking","NN",1.72472727272727,1.74539393939394
"smoking today","",1.9,1.941
"smooth","JJ",-0.0044,0.0430769230769231
"snag","VB",0.7137,0.7335
"snap","NN",-0.669166666666666,-0.708124999999999
"snap","VB",-0.316666666666667,-0.335739130434783
"snapback","NN",-0.109043478260869,-0.103304347826087
"snapshot","NN",-0.493714285714286,-0.484285714285715
"snb","NN",-0.576000000000001,-0.5928125
"snda","NN",3.288,3.443
"sneak","VB",0.407076923076923,0.424846153846154
"sneaky","JJ",0.574,0.59325
"sniff","VB",0.384857142857143,0.680294117647059
"sNUM =","",-0.501428571428572,-0.484285714285715
"sNUM and","",-0.352333333333333,-0.29888
"sNUM at","",-0.711,-0.599684210526316
"sNUM be","",-0.304363636363637,-0.289454545454546
"sNUM","NN",-0.263766839378238,-0.259636363636364
"sNUM num","",-0.350777777777778,-0.357
"sNUMo","NN",-0.8664,-0.8532
"so at","",0.364692307692308,0.398538461538461
"so bad","",-0.4875,-0.406736842105263
"so be","",0.610545454545455,0.710478260869565
"so can","",0.615652173913043,0.769125
"so cheap","",2.485,2.815
"so close","",-0.391448275862069,-0.3179
"so confident","",0.740909090909091,0.740909090909091
"so could","",0.41225,0.4471
"so crazy","",0.862583333333334,0.862583333333334
"so do","",0.500833333333333,0.537054054054054
"so expect","",0.71575,0.75075
"so far","",0.597301455899046,0.117333333333333
"so funny","",0.461142857142857,0.495428571428571
"so get","",2.315,2.526
"so go","",-0.8425,-0.822
"so happy","",0.931333333333334,1.2656
"so have","",0.830769230769231,1.07992857142857
"so he","",0.862583333333334,0.862583333333334
"so hot","",-0.967466666666666,-0.967466666666666
"so if","",1.2884693877551,1.35332
"so","IN",0.267228070175439,0.744
"so its","",0.825,1.2656
"so just","",1.941,1.941
"so let","",0.530833333333333,0.7239375
"so may","",1.49768085106383,1.6486862745098
"so maybe","",1.08181818181818,1.23808695652174
"so my","",-0.168307692307692,-0.156
"so need","",0.805263157894737,0.841947368421052
"so no","",0.655567567567568,0.655567567567568
"so now","",0.949365853658537,1.38727272727273
"so obvious","",-0.289285714285714,-0.275
"so on","",2.485,1.72857142857143
"so over","",2.123,2.263
"so protect","",1.941,1.941
"so","RB",0.31912280125752,0.178060344827586
"so sad","",-1.1202,-1.1202
"so should","",2.315,2.443
"so take","",0.704545454545454,0.862583333333334
"so that","",0.472888888888889,0.360765957446809
"so they","",0.392777777777778,0.4472
"so this","",1.4296875,0.752432432432433
"so to","",0.557375,0.369166666666667
"so today","",0.7335,0.7335
"so true","",2.403,2.443
"so watch","",1.94887301587302,2.07042424242424
"so we","",-0.176571428571429,-0.178533333333334
"so well","",-0.767200000000001,-1.09963636363636
"so who","",-0.241764705882353,-0.306
"so would","",0.704545454545454,0.740909090909091
"so yes","",1.9,2.056
"so you","",0.365357142857143,0.469647887323944
"soar to","",2.222,2.815
"soar","VB",1.43818181818182,1.62530120481928
"soc","NN",-0.971833333333333,-0.958999999999999
"social","JJ",0.230275,-1.49333333333333
"soft","JJ",-0.00083720930232558,-0.00613333333333334
"softbank","NN",3.378,1.71947368421053
"soften","VB",-0.162769230769231,-0.156
"softening","NN",1.1169,1.1367
"softly","RB",3.034,3.056
"software","NN",-0.112394366197183,-0.137635135135135
"soil","NN",-3.05982142857143,-3.04175
"soil the","",-6.639,-6.689
"solar be","",2.016,2.056
"solar","JJ",1.74094845360825,1.68576470588235
"solar","NN",1.7675,1.78776315789474
"solar stock","",2.72444117647059,2.76423529411765
"soldier","NN",1.59312903225806,1.61370967741936
"solf","NN",-0.2664,-0.2576
"solid bounce","",2.82926829268293,2.86926829268293
"solid breakout","",5.084,5.124
"solid earnings","",3.46625,3.50558333333333
"solid follow","",2.563,2.604
"solid","JJ",3.50533492822967,0.2288
"solid move","",3.93,3.971
"solid resistance","",-2.41846153846154,-2.38769230769231
"solid vol","",3.123,3.163
"solid volume","",4.62417829457364,4.66454263565892
"solidly","RB",0.110785714285714,0.128071428571429
"solr","NN",1.88288571428571,1.90362857142857
"solution","NN",0.227117647058823,-0.0155263157894737
"solve","VB",0.407076923076923,-0.0278709677419355
"solvent","JJ",-1.25933333333333,-1.24466666666667
"some $","",1.68625,1.78952380952381
"some action","",0.878702702702703,0.913297297297297
"some at","",1.7095,1.19380327868852
"some be","",-0.289142857142857,-0.326095238095238
"some big","",0.911142857142857,0.996857142857143
"some bullish","",3.27,3.31
"some but","",-0.228272727272727,-0.217090909090909
"some buyer","",-0.340125,-0.325125
"some call","",2.39927586206897,1.65444827586207
"some day","",1.01604761904762,1.0522380952381
"some dec","",-0.8425,-0.822
"some","DT",0.343300874370607,0.497980952380952
"some folk","",-0.731,-0.711
"some follow","",1.87108108108108,1.90986486486487
"some for","",0.869333333333333,0.905777777777778
"some gap","",-0.508,-0.4916
"some good","",0.953882978723405,0.936
"some green","",2.563,2.678
"some in","",0.704545454545454,1.07992857142857
"some insight","",-0.907307692307692,-0.737
"some into","",2.563,2.604
"some jan","",-0.244642857142857,-0.23
"some leg","",0.632666666666667,0.6682
"some love","",2.775,2.815
"some major","",-0.427777777777778,-0.411833333333333
"some momentum","",1.19545454545455,1.23272727272727
"some momo","",0.369428571428571,0.581142857142857
"some more","",0.648493312770387,0.515454545454546
"some movement","",2.315,2.356
"some news","",1.91259574468085,1.95097872340425
"some off","",1.09725,1.1951186440678
"some on","",0.951809523809524,1.05727272727273
"some possible","",-0.365818181818182,-0.604583333333334
"some profit","",0.780677966101695,0.7161
"some put","",-1.51963157894737,-1.44368421052631
"some quick","",1.04278571428571,1.1788
"some reason","",0.71575,0.977947368421052
"some retracement","",-1.31980952380952,-1.29504761904762
"some room","",0.686571428571428,0.720857142857143
"some say","",-0.203142857142857,-0.203142857142857
"some share","",1.83530541442365,1.9037037037037
"some steam","",1.9,1.941
"some strength","",1.10683783783784,1.14340540540541
"some supp","",-2.65964285714286,-2.62821428571429
"some support","",-1.36492307692308,-1.39805063291139
"some target","",-0.664545454545455,-0.646363636363637
"some thought","",-0.8835,-0.8635
"some tkr","",0.569906779661017,0.615831932773109
"some to","",-1.04018181818182,-1.01836363636364
"some today","",2.839,2.879
"some type","",-0.338571428571428,-0.452
"some up","",3.601,3.713
"some upside","",2.19677419354839,2.282375
"some very","",-0.45,-0.434615384615385
"some vol","",2.485,2.526
"some volume","",2.85993457943925,2.90999065420561
"some weakness","",-1.50372727272727,-1.58581818181818
"some work","",-0.365818181818182,-0.351272727272728
"somebody know","",-0.304363636363637,-0.289454545454546
"somebody","NN",-0.104238805970149,-0.104710144927536
"someday","RB",0.476571428571429,0.495428571428571
"somehow","RB",0.0407407407407408,0.246888888888889
"someone be","",0.750857142857143,0.872235294117647
"someone else","",0.186947368421053,0.646
"someone have","",-0.164,-0.150333333333333
"someone just","",0.257727272727273,0.342826086956522
"someone know","",1.36125,1.02344
"someone","NN",0.268402366863905,0.536962962962963
"someone please","",-0.5359375,-0.5184375
"someone say","",0.998222222222222,1.1646
"someone want","",0.805263157894737,0.841947368421052
"someone who","",1.04278571428571,1.07992857142857
"something 's","",0.259411764705882,0.369166666666667
"something be","",0.0858679245283019,0.175924528301887
"something big","",0.8,0.911736842105263
"something else","",0.369428571428571,0.495428571428571
"something for","",0.7335,0.7335
"something I","",0.191666666666667,0.191666666666667
"something","NN",0.125902621722846,0.474536585365854
"something that","",-0.349263157894737,-0.31745
"something to","",-0.216315789473685,-0.231931034482759
"sometime in","",0.710416666666667,0.974769230769231
"sometime","RB",-0.0372972972972973,-0.0253076923076923
"sometime this","",-0.344727272727273,-0.329818181818182
"sometimes","RB",-0.0951485148514852,-0.08326213592233
"somewhat","RB",0.660731707317073,0.742682926829268
"somewhere","RB",0.098765625,0.153076923076923
"son","NN",0.992564102564102,1.11
"song","NN",-0.1623,-0.1755
"soo","NN",0.716571428571428,0.735428571428571
"soon after","",-0.2898,-0.2898
"soon and","",0.375375,0.485181818181818
"soon be","",-0.00463157894736843,0.120105263157895
"soon but","",0.931333333333334,0.968
"soon enough","",0.339545454545454,0.736153846153846
"soon for","",-0.167352941176471,-0.347789473684211
"soon if","",-0.120571428571429,-0.1016
"soon it","",1.03661538461538,1.07353846153846
"soon num","",-0.259333333333333,-0.204909090909091
"soon on","",0.644117647058824,0.373052631578948
"soon or","",-0.501428571428572,-0.484285714285715
"soon","RB",0.0734561000005397,-0.0649122807017544
"soon the","",0.158333333333333,0.191666666666667
"soon this","",1.9,1.941
"soon tkr","",-0.0236842105263158,-0.0382051282051281
"soon to","",0.351,0.352591836734694
"soon we","",-0.0990000000000001,-0.0878181818181819
"soon with","",-0.279,-0.198153846153846
"sooner or","",-0.29923076923077,-0.2415
"sooner","RB",-0.0277142857142857,1.4472
"sooo","NN",-0.151142857142857,-0.144857142857143
"soro","NN",-0.0965,-0.091
"sorry but","",-0.392625,-0.377625
"sorry for","",-0.391764705882353,-0.325384615384616
"sorry guy","",-0.392857142857143,-0.323928571428571
"sorry I","",0.54145,0.641142857142857
"sorry","JJ",-0.160274881516588,0.4025
"sorry","RB",0.241388888888889,0.243680555555556
"sorry to","",-0.292333333333333,-0.232736842105264
"sort","NN",-0.0964864864864864,-0.11028947368421
"sort on","",0.632666666666667,0.6682
"sort","VB",0.15,0.1671875
"soul","NN",0.170181818181818,0.188181818181818
"sound good","",2.55709090909091,2.63078787878788
"sound","JJ",-0.0894285714285715,-0.0468965517241379
"sound","NN",0.563797101449275,0.66569014084507
"sound","VB",0.0605909090909091,-0.484772727272727
"soundtrack","NN",0.94,0.96
"source","NN",0.808378378378379,0.5792
"south","RB",-3.32555294117647,-2.97065217391304
"sovereign","JJ",-3.62947368421053,-3.38778947368421
"soybean","NN",-0.34416,-0.33624
"sp-NUM","NN",-1.33466666666667,-1.32183333333333
"sp","NN",-0.204923076923077,-0.192666666666667
"space","NN",0.294897435897436,-0.214095238095238
"space shuttle","",-1.47763636363636,-1.47763636363636
"space to","",0.931333333333334,1.07353846153846
"spade","NN",-0.1932,-0.1932
"spain","NN",-1.35322950819672,-1.32095238095238
"spam","NN",-0.196785714285714,-0.140666666666667
"span","NN",-0.0306486486486486,-0.0155263157894737
"spanish","NN",-1.89594736842105,-1.94815384615385
"spank down","",-4.89904761904762,-4.86095238095238
"spank","VB",-2.127,-2.1105
"spark a","",2.403,1.3528125
"spark","VB",1.6809375,1.27272727272727
"speak about","",0.9144,0.385363636363636
"speak at","",0.818181818181818,0.855454545454545
"speak to","",0.720076923076923,0.660857142857143
"speak","VB",-0.0698749999999999,-0.196714285714286
"speaker","NN",-0.249666666666666,-0.242333333333333
"speaking","NN",-0.549586206896552,-0.550931034482759
"speaking of","",-0.619999999999999,-0.602222222222222
"spec","JJ",2.01162962962963,2.08288888888889
"spec","NN",1.37770833333333,1.33078350515464
"spec play","",2.24032258064516,2.32258064516129
"special dividend","",1.44752941176471,1.15588235294118
"special","JJ",0.893538461538461,-0.0190909090909091
"specialty","NN",0.0580909090909091,-0.0805
"specific","JJ",0.4947,0.823375
"specifically","RB",0.108461538461538,0.2104
"spectacular","JJ",-0.086,-0.0126428571428571
"spectrum","NN",4.115,4.189
"speculate","VB",1.15,0.831515151515152
"speculation","NN",0.70795652173913,0.646333333333334
"speculative","JJ",0.191803278688525,0.253396825396825
"speculator","NN",-1.1928,-1.05771428571428
"speech","NN",-0.296266666666667,-0.301875
"speed","NN",-0.0474922734200452,-0.0183555555555555
"speed","VB",-0.107466666666667,-0.0665
"spell","NN",-1.3182,-1.156
"spell","VB",-0.585857142857143,-0.453931034482759
"spend a","",0.0416,0.184
"spend num","",0.0125714285714286,0.1324375
"spend","VB",-0.00277777777777778,0.497454545454545
"spending","NN",-0.634690476190476,-0.606222222222222
"spike in","",-0.472941176470588,-0.418714285714286
"spike","JJ",-0.217090909090909,-0.217090909090909
"spike","NN",0.211695067264574,1.31485714285714
"spike to","",1.14,1.23272727272727
"spike","VB",0.381261904761905,0.431136363636363
"spin","NN",-0.277530390324615,-0.252869565217392
"spin","VB",0.5679375,0.54644776119403
"spinoff","NN",1.76857142857143,1.85277272727273
"spiral","NN",-1.08666666666667,-1.04885
"spirit","NN",0.660882352941177,0.680294117647059
"spite","NN",1.09818181818182,1.11818181818182
"spite of","",1.6226,1.6606
"split","NN",-0.132173913043478,-0.1677
"split","VB",0.8150625,0.33939393939394
"spoo","NN",-0.434571428571429,-0.425142857142858
"spook","VB",-0.124,-0.1016
"sport","NN",0.816888888888889,0.237473684210526
"sport","VB",0.75416,0.82808
"spot","NN",-0.00914057252491456,0.0138197424892704
"spot","VB",-0.394035714285714,-0.43021875
"spotlight","NN",-0.678815789473685,-0.659545454545455
"spread at","",-0.279,-0.265333333333333
"spread be","",-0.3628,-0.3468
"spread for","",-0.651358974358974,-0.631384615384615
"spread in","",-1.14628571428571,-1.12342857142857
"spread","NN",-0.240655462184874,-0.227294117647059
"spread num","",-0.2723,-0.25795
"spread on","",-0.279176470588235,-0.367111111111111
"spread tkr","",-1.1442,-1.1202
"spread","VB",-0.063525,-0.0254878048780488
